circuitID27,lat,38.7506 .
circuitID27,lng,-9.39417 .
circuitID27,url,<http://en.wikipedia.org/wiki/Aut%C3%B3dromo_do_Estoril> .
circuitID28,circuitId,circuitID28 .
circuitID28,circuitRef,okayama .
circuitID28,name,Okayama International Circuit .
circuitID28,location,Okayama .
circuitID28,country,Japan .
circuitID28,lat,34.915 .
circuitID28,lng,134.221 .
circuitID28,url,<http://en.wikipedia.org/wiki/TI_Circuit> .
circuitID29,circuitId,circuitID29 .
circuitID29,circuitRef,adelaide .
circuitID29,name,Adelaide Street Circuit .
circuitID29,location,Adelaide .
circuitID29,country,Australia .
circuitID29,lat,-34.9272 .
circuitID29,lng,138.617 .
circuitID29,url,<http://en.wikipedia.org/wiki/Adelaide_Street_Circuit> .
circuitID30,circuitId,circuitID30 .
circuitID30,circuitRef,kyalami .
circuitID30,name,Kyalami .
circuitID30,location,Midrand .
circuitID30,country,South Africa .
circuitID30,lat,-25.9894 .
circuitID30,lng,28.0767 .
circuitID30,url,<http://en.wikipedia.org/wiki/Kyalami> .
circuitID31,circuitId,circuitID31 .
circuitID31,circuitRef,donington .
circuitID31,name,Donington Park .
circuitID31,location,Castle Donington .
circuitID31,country,UK .
circuitID31,lat,52.8306 .
circuitID31,lng,-1.37528 .
circuitID31,url,<http://en.wikipedia.org/wiki/Donington_Park> .
circuitID32,circuitId,circuitID32 .
circuitID32,circuitRef,rodriguez .
circuitID32,name,AutÌ_dromo Hermanos RodrÌ_guez .
circuitID32,location,Mexico City .
circuitID32,country,Mexico .
circuitID32,lat,19.4042 .
circuitID32,lng,-99.0907 .
circuitID32,url,<http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez> .
circuitID33,circuitId,circuitID33 .
circuitID33,circuitRef,phoenix .
circuitID33,name,Phoenix street circuit .
circuitID33,location,Phoenix .
circuitID33,country,USA .
circuitID33,lat,33.4479 .
circuitID33,lng,-112.075 .
circuitID33,url,<http://en.wikipedia.org/wiki/Phoenix_street_circuit> .
circuitID34,circuitId,circuitID34 .
circuitID34,circuitRef,ricard .
circuitID34,name,Circuit Paul Ricard .
circuitID34,location,Le Castellet .
circuitID34,country,France .
circuitID34,lat,43.2506 .
circuitID34,lng,5.79167 .
circuitID34,url,<http://en.wikipedia.org/wiki/Paul_Ricard_Circuit> .
circuitID35,circuitId,circuitID35 .
circuitID35,circuitRef,yeongam .
circuitID35,name,Korean International Circuit .
circuitID35,location,Yeongam County .
circuitID35,country,Korea .
circuitID35,lat,34.7333 .
circuitID35,lng,126.417 .
circuitID35,url,<http://en.wikipedia.org/wiki/Korean_International_Circuit> .
circuitID36,circuitId,circuitID36 .
circuitID36,circuitRef,jacarepagua .
circuitID36,name,AutÌ_dromo Internacional Nelson Piquet .
circuitID36,location,Rio de Janeiro .
circuitID36,country,Brazil .
circuitID36,lat,-22.9756 .
circuitID36,lng,-43.395 .
circuitID36,url,<http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Internacional_Nelson_Piquet> .
circuitID37,circuitId,circuitID37 .
circuitID37,circuitRef,detroit .
circuitID37,name,Detroit Street Circuit .
circuitID37,location,Detroit .
circuitID37,country,USA .
circuitID37,lat,42.3298 .
circuitID37,lng,-83.0401 .
circuitID37,url,<http://en.wikipedia.org/wiki/Detroit_street_circuit> .
circuitID38,circuitId,circuitID38 .
circuitID38,circuitRef,brands_hatch .
circuitID38,name,Brands Hatch .
circuitID38,location,Kent .
circuitID38,country,UK .
circuitID38,lat,51.3569 .
circuitID38,lng,0.263056 .
circuitID38,url,<http://en.wikipedia.org/wiki/Brands_Hatch> .
circuitID39,circuitId,circuitID39 .
circuitID39,circuitRef,zandvoort .
circuitID39,name,Circuit Park Zandvoort .
circuitID39,location,Zandvoort .
circuitID39,country,Netherlands .
circuitID39,lat,52.3888 .
circuitID39,lng,4.54092 .
circuitID39,url,<http://en.wikipedia.org/wiki/Circuit_Zandvoort> .
circuitID40,circuitId,circuitID40 .
circuitID40,circuitRef,zolder .
circuitID40,name,Zolder .
circuitID40,location,Heusden-Zolder .
circuitID40,country,Belgium .
circuitID40,lat,50.9894 .
circuitID40,lng,5.25694 .
circuitID40,url,<http://en.wikipedia.org/wiki/Zolder> .
circuitID41,circuitId,circuitID41 .
circuitID41,circuitRef,dijon .
circuitID41,name,Dijon-Prenois .
circuitID41,location,Dijon .
circuitID41,country,France .
circuitID41,lat,47.3625 .
circuitID41,lng,4.89913 .
circuitID41,url,<http://en.wikipedia.org/wiki/Dijon-Prenois> .
circuitID42,circuitId,circuitID42 .
circuitID42,circuitRef,dallas .
circuitID42,name,Fair Park .
circuitID42,location,Dallas .
circuitID42,country,USA .
circuitID42,lat,32.7774 .
circuitID42,lng,-96.7587 .
circuitID42,url,<http://en.wikipedia.org/wiki/Fair_Park> .
circuitID43,circuitId,circuitID43 .
circuitID43,circuitRef,long_beach .
circuitID43,name,Long Beach .
circuitID43,location,California .
circuitID43,country,USA .
circuitID43,lat,33.7651 .
circuitID43,lng,-118.189 .
circuitID43,url,<"http://en.wikipedia.org/wiki/Long_Beach_California"> .
circuitID44,circuitId,circuitID44 .
circuitID44,circuitRef,las_vegas .
circuitID44,name,Las Vegas Street Circuit .
circuitID44,location,Nevada .
circuitID44,country,USA .
circuitID44,lat,36.1162 .
circuitID44,lng,-115.174 .
circuitID44,url,<"http://en.wikipedia.org/wiki/Las_Vegas_Nevada"> .
circuitID45,circuitId,circuitID45 .
circuitID45,circuitRef,jarama .
circuitID45,name,Jarama .
circuitID45,location,Madrid .
circuitID45,country,Spain .
circuitID45,lat,40.6171 .
circuitID45,lng,-3.58558 .
circuitID45,url,<http://en.wikipedia.org/wiki/Circuito_Permanente_Del_Jarama> .
circuitID46,circuitId,circuitID46 .
circuitID46,circuitRef,watkins_glen .
circuitID46,name,Watkins Glen .
circuitID46,location,New York State .
circuitID46,country,USA .
circuitID46,lat,42.3369 .
circuitID46,lng,-76.9272 .
circuitID46,url,<http://en.wikipedia.org/wiki/Watkins_Glen_International> .
circuitID47,circuitId,circuitID47 .
circuitID47,circuitRef,anderstorp .
circuitID47,name,Scandinavian Raceway .
circuitID47,location,Anderstorp .
circuitID47,country,Sweden .
circuitID47,lat,57.2653 .
circuitID47,lng,13.6042 .
circuitID47,url,<http://en.wikipedia.org/wiki/Scandinavian_Raceway> .
circuitID48,circuitId,circuitID48 .
circuitID48,circuitRef,mosport .
circuitID48,name,Mosport International Raceway .
circuitID48,location,Ontario .
circuitID48,country,Canada .
circuitID48,lat,44.0481 .
circuitID48,lng,-78.6756 .
circuitID48,url,<http://en.wikipedia.org/wiki/Mosport> .
circuitID49,circuitId,circuitID49 .
circuitID49,circuitRef,montjuic .
circuitID49,name,MontjuÌøc .
circuitID49,location,Barcelona .
circuitID49,country,Spain .
circuitID49,lat,41.3664 .
circuitID49,lng,2.15167 .
circuitID49,url,<http://en.wikipedia.org/wiki/Montju%C3%AFc_circuit> .
circuitID50,circuitId,circuitID50 .
circuitID50,circuitRef,nivelles .
circuitID50,name,Nivelles-Baulers .
circuitID50,location,Brussels .
circuitID50,country,Belgium .
circuitID50,lat,50.6211 .
circuitID50,lng,4.32694 .
circuitID50,url,<http://en.wikipedia.org/wiki/Nivelles-Baulers> .
circuitID51,circuitId,circuitID51 .
circuitID51,circuitRef,charade .
circuitID51,name,Charade Circuit .
circuitID51,location,Clermont-Ferrand .
circuitID51,country,France .
circuitID51,lat,45.7472 .
circuitID51,lng,3.03889 .
circuitID51,url,<http://en.wikipedia.org/wiki/Charade_Circuit> .
circuitID52,circuitId,circuitID52 .
circuitID52,circuitRef,tremblant .
circuitID52,name,Circuit Mont-Tremblant .
circuitID52,location,Quebec .
circuitID52,country,Canada .
circuitID52,lat,46.1877 .
circuitID52,lng,-74.6099 .
circuitID52,url,<http://en.wikipedia.org/wiki/Circuit_Mont-Tremblant> .
circuitID53,circuitId,circuitID53 .
circuitID53,circuitRef,essarts .
circuitID53,name,Rouen-Les-Essarts .
circuitID53,location,Rouen .
circuitID53,country,France .
circuitID53,lat,49.3306 .
circuitID53,lng,1.00458 .
circuitID53,url,<http://en.wikipedia.org/wiki/Rouen-Les-Essarts> .
circuitID54,circuitId,circuitID54 .
circuitID54,circuitRef,lemans .
circuitID54,name,Le Mans .
circuitID54,location,Le Mans .
circuitID54,country,France .
circuitID54,lat,47.95 .
circuitID54,lng,0.224231 .
circuitID54,url,<http://en.wikipedia.org/wiki/Circuit_de_la_Sarthe#Bugatti_Circuit> .
circuitID55,circuitId,circuitID55 .
circuitID55,circuitRef,reims .
circuitID55,name,Reims-Gueux .
circuitID55,location,Reims .
circuitID55,country,France .
circuitID55,lat,49.2542 .
circuitID55,lng,3.93083 .
circuitID55,url,<http://en.wikipedia.org/wiki/Reims-Gueux> .
circuitID56,circuitId,circuitID56 .
circuitID56,circuitRef,george .
circuitID56,name,Prince George Circuit .
circuitID56,location,Eastern Cape Province .
circuitID56,country,South Africa .
circuitID56,lat,-33.0486 .
circuitID56,lng,27.8736 .
circuitID56,url,<http://en.wikipedia.org/wiki/Prince_George_Circuit> .
circuitID57,circuitId,circuitID57 .
circuitID57,circuitRef,zeltweg .
circuitID57,name,Zeltweg .
circuitID57,location,Styria .
circuitID57,country,Austria .
circuitID57,lat,47.2039 .
circuitID57,lng,14.7478 .
circuitID57,url,<http://en.wikipedia.org/wiki/Zeltweg_Airfield> .
circuitID58,circuitId,circuitID58 .
circuitID58,circuitRef,aintree .
circuitID58,name,Aintree .
circuitID58,location,Liverpool .
circuitID58,country,UK .
circuitID58,lat,53.4769 .
circuitID58,lng,-2.94056 .
circuitID58,url,<http://en.wikipedia.org/wiki/Aintree_Motor_Racing_Circuit> .
circuitID59,circuitId,circuitID59 .
circuitID59,circuitRef,boavista .
circuitID59,name,Circuito da Boavista .
circuitID59,location,Oporto .
circuitID59,country,Portugal .
circuitID59,lat,41.1705 .
