consID32,constructorRef,team_lotus .
consID32,name,Team Lotus .
consID32,nationality,British .
consID32,url,<http://en.wikipedia.org/wiki/Team_Lotus> .
consID33,constructorId,consID33 .
consID33,constructorRef,larrousse .
consID33,name,Larrousse .
consID33,nationality,French .
consID33,url,<http://en.wikipedia.org/wiki/Larrousse> .
consID34,constructorId,consID34 .
consID34,constructorRef,brabham .
consID34,name,Brabham .
consID34,nationality,British .
consID34,url,<http://en.wikipedia.org/wiki/Brabham> .
consID35,constructorId,consID35 .
consID35,constructorRef,dallara .
consID35,name,Dallara .
consID35,nationality,Italian .
consID35,url,<http://en.wikipedia.org/wiki/Dallara> .
consID36,constructorId,consID36 .
consID36,constructorRef,fondmetal .
consID36,name,Fondmetal .
consID36,nationality,Italian .
consID36,url,<http://en.wikipedia.org/wiki/Fondmetal> .
consID37,constructorId,consID37 .
consID37,constructorRef,march .
consID37,name,March .
consID37,nationality,British .
consID37,url,<http://en.wikipedia.org/wiki/March_Engineering> .
consID38,constructorId,consID38 .
consID38,constructorRef,moda .
consID38,name,Andrea Moda .
consID38,nationality,Italian .
consID38,url,<http://en.wikipedia.org/wiki/Andrea_Moda_Formula> .
consID39,constructorId,consID39 .
consID39,constructorRef,ags .
consID39,name,AGS .
consID39,nationality,French .
consID39,url,<http://en.wikipedia.org/wiki/Automobiles_Gonfaronnaises_Sportives> .
consID40,constructorId,consID40 .
consID40,constructorRef,lambo .
consID40,name,Lambo .
consID40,nationality,Italian .
consID40,url,<http://en.wikipedia.org/wiki/Modena_(racing_team)> .
consID41,constructorId,consID41 .
consID41,constructorRef,leyton .
consID41,name,Leyton House .
consID41,nationality,British .
consID41,url,<http://en.wikipedia.org/wiki/Leyton_House> .
consID42,constructorId,consID42 .
consID42,constructorRef,coloni .
consID42,name,Coloni .
consID42,nationality,Italian .
consID42,url,<http://en.wikipedia.org/wiki/Enzo_Coloni_Racing_Car_Systems> .
consID44,constructorId,consID44 .
consID44,constructorRef,eurobrun .
consID44,name,Euro Brun .
consID44,nationality,Italian .
consID44,url,<http://en.wikipedia.org/wiki/Euro_Brun> .
consID45,constructorId,consID45 .
consID45,constructorRef,osella .
consID45,name,Osella .
consID45,nationality,Italian .
consID45,url,<http://en.wikipedia.org/wiki/Osella> .
consID46,constructorId,consID46 .
consID46,constructorRef,onyx .
consID46,name,Onyx .
consID46,nationality,British .
consID46,url,<http://en.wikipedia.org/wiki/Onyx_(racing_team)> .
consID47,constructorId,consID47 .
consID47,constructorRef,life .
consID47,name,Life .
consID47,nationality,Italian .
consID47,url,<http://en.wikipedia.org/wiki/Life_(Racing_Team)> .
consID48,constructorId,consID48 .
consID48,constructorRef,rial .
consID48,name,Rial .
consID48,nationality,German .
consID48,url,<http://en.wikipedia.org/wiki/Rial_%28racing_team%29> .
consID49,constructorId,consID49 .
consID49,constructorRef,zakspeed .
consID49,name,Zakspeed .
consID49,nationality,German .
consID49,url,<http://en.wikipedia.org/wiki/Zakspeed> .
consID50,constructorId,consID50 .
consID50,constructorRef,ram .
consID50,name,RAM .
consID50,nationality,British .
consID50,url,<http://en.wikipedia.org/wiki/RAM_Racing> .
consID51,constructorId,consID51 .
consID51,constructorRef,alfa .
consID51,name,Alfa Romeo .
consID51,nationality,Italian .
consID51,url,<http://en.wikipedia.org/wiki/Alfa_Romeo_(Formula_One)> .
consID52,constructorId,consID52 .
consID52,constructorRef,spirit .
consID52,name,Spirit .
consID52,nationality,British .
consID52,url,<http://en.wikipedia.org/wiki/Spirit_(racing_team)> .
consID53,constructorId,consID53 .
consID53,constructorRef,toleman .
consID53,name,Toleman .
consID53,nationality,British .
consID53,url,<http://en.wikipedia.org/wiki/Toleman> .
consID54,constructorId,consID54 .
consID54,constructorRef,ats .
consID54,name,ATS .
consID54,nationality,Italian .
consID54,url,<http://en.wikipedia.org/wiki/ATS_(wheels)> .
consID55,constructorId,consID55 .
consID55,constructorRef,theodore .
consID55,name,Theodore .
consID55,nationality,Hong Kong .
consID55,url,<http://en.wikipedia.org/wiki/Theodore_Racing> .
consID56,constructorId,consID56 .
consID56,constructorRef,fittipaldi .
consID56,name,Fittipaldi .
consID56,nationality,Brazilian .
consID56,url,<http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29> .
consID57,constructorId,consID57 .
consID57,constructorRef,ensign .
consID57,name,Ensign .
consID57,nationality,British .
consID57,url,<http://en.wikipedia.org/wiki/Ensign_%28racing_team%29> .
consID58,constructorId,consID58 .
consID58,constructorRef,shadow .
consID58,name,Shadow .
consID58,nationality,British .
consID58,url,<http://en.wikipedia.org/wiki/Shadow_Racing_Cars> .
consID59,constructorId,consID59 .
consID59,constructorRef,wolf .
consID59,name,Wolf .
consID59,nationality,Canadian .
consID59,url,<http://en.wikipedia.org/wiki/Walter_Wolf_Racing> .
consID60,constructorId,consID60 .
consID60,constructorRef,merzario .
consID60,name,Merzario .
consID60,nationality,Italian .
consID60,url,<http://en.wikipedia.org/wiki/Merzario> .
consID61,constructorId,consID61 .
consID61,constructorRef,kauhsen .
consID61,name,Kauhsen .
consID61,nationality,German .
