raceId,driverId,stop,lap,time,duration,milliseconds
raceID841,driverID153,1,1,17:05:23,26.898,26898
raceID841,driverID30,1,1,17:05:52,25.021,25021
raceID841,driverID17,1,11,17:20:48,23.426,23426
raceID841,driverID4,1,12,17:22:34,23.251,23251
raceID841,driverID13,1,13,17:24:10,23.842,23842
raceID841,driverID22,1,13,17:24:29,23.643,23643
raceID841,driverID20,1,14,17:25:17,22.603,22603
raceID841,driverID814,1,14,17:26:03,24.863,24863
raceID841,driverID816,1,14,17:26:50,25.259,25259
raceID841,driverID67,1,15,17:27:34,25.342,25342
raceID841,driverID2,1,15,17:27:41,22.994,22994
raceID841,driverID1,1,16,17:28:24,23.227,23227
raceID841,driverID808,1,16,17:28:39,24.535,24535
raceID841,driverID3,1,16,17:29:00,23.716,23716
raceID841,driverID155,1,16,17:29:06,24.064,24064
raceID841,driverID16,1,16,17:29:08,25.978,25978
raceID841,driverID15,1,16,17:29:49,24.899,24899
raceID841,driverID18,1,17,17:30:24,16.867,16867
raceID841,driverID153,2,17,17:31:06,24.463,24463
raceID841,driverID5,1,17,17:31:11,24.865,24865
raceID841,driverID30,2,17,17:32:08,23.988,23988
raceID841,driverID10,1,18,17:33:02,23.792,23792
raceID841,driverID18,2,19,17:33:53,23.303,23303
raceID841,driverID815,1,23,17:40:27,23.438,23438
raceID841,driverID22,2,23,17:40:45,37.856,37856
raceID841,driverID17,2,26,17:44:29,22.520,22520
raceID841,driverID4,2,27,17:46:04,24.733,24733
raceID841,driverID22,3,28,17:49:07,16.892,16892
raceID841,driverID67,2,29,17:49:47,23.100,23100
raceID841,driverID2,2,30,17:51:32,25.098,25098
raceID841,driverID13,2,31,17:52:28,24.500,24500
raceID841,driverID155,2,32,17:54:21,24.192,24192
raceID841,driverID20,2,36,17:59:17,24.036,24036
raceID841,driverID1,2,36,17:59:29,23.199,23199
raceID841,driverID153,3,35,17:59:45,26.348,26348
raceID841,driverID808,2,36,17:59:47,25.683,25683
raceID841,driverID814,2,36,18:00:48,24.332,24332
raceID841,driverID18,3,37,18:01:49,22.681,22681
raceID841,driverID16,2,37,18:02:15,23.871,23871
raceID841,driverID15,2,37,18:03:55,24.848,24848
raceID841,driverID816,2,38,18:06:53,26.446,26446
raceID841,driverID17,3,41,18:07:37,26.230,26230
raceID841,driverID22,4,40,18:08:03,26.309,26309
raceID841,driverID4,3,42,18:09:08,24.181,24181
raceID841,driverID13,3,48,18:18:54,24.095,24095
raceID842,driverID16,1,3,16:09:07,31.694,31694
raceID842,driverID22,1,3,16:10:04,32.978,32978
raceID842,driverID17,1,10,16:21:21,22.572,22572
raceID842,driverID814,1,11,16:23:16,22.773,22773
raceID842,driverID1,1,12,16:24:40,22.552,22552
raceID842,driverID20,1,13,16:26:17,23.019,23019
raceID842,driverID2,1,13,16:26:28,23.900,23900
raceID842,driverID18,1,13,16:26:29,22.400,22400
raceID842,driverID13,1,13,16:26:30,29.224,29224
raceID842,driverID15,1,13,16:27:03,25.516,25516
raceID842,driverID4,1,14,16:28:15,23.152,23152
raceID842,driverID30,1,14,16:28:34,22.576,22576
raceID842,driverID808,1,15,16:30:10,23.182,23182
raceID842,driverID67,1,15,16:30:23,23.280,23280
raceID842,driverID3,1,15,16:30:37,24.967,24967
raceID842,driverID5,1,15,16:30:37,29.084,29084
raceID842,driverID153,1,16,16:32:25,23.584,23584
raceID842,driverID16,2,16,16:32:31,22.046,22046
raceID842,driverID155,1,17,16:33:53,23.280,23280
raceID842,driverID815,1,17,16:34:14,23.597,23597
raceID842,driverID10,1,17,16:34:28,24.617,24617
raceID842,driverID816,1,17,16:34:39,26.252,26252
raceID842,driverID24,1,17,16:34:56,27.815,27815
raceID842,driverID22,2,17,16:35:41,24.502,24502
raceID842,driverID67,2,20,16:39:30,29.843,29843
raceID842,driverID17,2,22,16:42:37,21.991,21991
raceID842,driverID18,2,23,16:44:11,22.471,22471
raceID842,driverID1,2,24,16:45:48,22.611,22611
raceID842,driverID814,2,24,16:46:20,22.419,22419
raceID842,driverID20,2,25,16:47:27,21.893,21893
raceID842,driverID4,2,26,16:49:19,23.894,23894
raceID842,driverID2,2,26,16:49:31,23.221,23221
raceID842,driverID13,2,27,16:51:17,22.541,22541
raceID842,driverID808,2,27,16:51:25,22.680,22680
raceID842,driverID30,2,28,16:53:26,22.261,22261
raceID842,driverID3,2,29,16:55:28,22.577,22577
raceID842,driverID17,3,32,17:00:01,22.069,22069
raceID842,driverID153,2,32,17:00:55,22.888,22888
raceID842,driverID16,3,32,17:00:56,22.550,22550
raceID842,driverID67,3,32,17:01:03,27.439,27439
raceID842,driverID5,2,34,17:04:41,23.336,23336
raceID842,driverID10,2,34,17:05:19,24.429,24429
raceID842,driverID816,2,35,17:07:20,24.416,24416
raceID842,driverID155,2,36,17:07:26,23.442,23442
raceID842,driverID1,3,37,17:08:28,25.382,25382
raceID842,driverID814,3,37,17:09:21,23.977,23977
raceID842,driverID18,3,38,17:10:13,22.483,22483
raceID842,driverID13,3,38,17:10:28,22.893,22893
raceID842,driverID2,3,39,17:12:09,22.602,22602
raceID842,driverID24,2,38,17:13:32,26.554,26554
raceID842,driverID3,3,40,17:15:05,22.526,22526
raceID842,driverID20,3,41,17:15:08,22.313,22313
raceID842,driverID4,3,41,17:15:25,23.812,23812
raceID842,driverID30,3,42,17:18:08,22.227,22227
raceID842,driverID17,4,43,17:19:10,22.161,22161
raceID842,driverID808,3,44,17:21:08,28.694,28694
raceID842,driverID4,4,46,17:24:24,27.182,27182
raceID842,driverID24,3,44,17:25:07,38.823,38823
raceID842,driverID1,4,52,17:34:48,22.466,22466
raceID843,driverID153,1,9,15:19:36,22.419,22419
raceID843,driverID24,1,9,15:20:00,14.160,14160
raceID843,driverID30,1,10,15:21:12,20.522,20522
raceID843,driverID17,1,10,15:21:27,23.442,23442
raceID843,driverID813,1,10,15:21:35,23.160,23160
raceID843,driverID814,1,11,15:22:57,21.989,21989
raceID843,driverID3,1,12,15:24:32,20.771,20771
raceID843,driverID67,1,12,15:24:56,22.010,22010
raceID843,driverID18,1,14,15:27:59,23.779,23779
raceID843,driverID20,1,14,15:28:00,21.995,21995
raceID843,driverID155,1,14,15:28:17,21.855,21855
raceID843,driverID13,1,15,15:29:47,21.624,21624
raceID843,driverID1,1,15,15:29:49,20.878,20878
raceID843,driverID16,1,15,15:30:01,20.989,20989
raceID843,driverID4,1,16,15:31:34,22.524,22524
raceID843,driverID815,1,16,15:31:55,21.473,21473
raceID843,driverID22,1,16,15:32:01,21.709,21709
raceID843,driverID67,2,16,15:32:19,24.722,24722
raceID843,driverID10,1,16,15:32:33,22.683,22683
raceID843,driverID808,1,17,15:33:36,21.981,21981
raceID843,driverID2,1,18,15:35:28,22.216,22216
raceID843,driverID5,1,19,15:37:31,22.485,22485
raceID843,driverID15,1,20,15:39:24,23.029,23029
raceID843,driverID816,1,20,15:39:50,22.901,22901
raceID843,driverID24,2,21,15:42:05,24.467,24467
raceID843,driverID39,1,23,15:45:28,26.049,26049
raceID843,driverID18,2,24,15:45:35,20.758,20758
raceID843,driverID3,2,25,15:47:13,22.005,22005
raceID843,driverID1,2,25,15:47:20,20.533,20533
raceID843,driverID17,2,25,15:47:44,21.132,21132
raceID843,driverID813,2,25,15:48:09,22.062,22062
raceID843,driverID30,2,26,15:49:15,21.964,21964
raceID843,driverID10,2,28,15:54:22,21.908,21908
raceID843,driverID16,2,30,15:56:26,21.058,21058
raceID843,driverID155,2,30,15:56:28,21.936,21936
raceID843,driverID2,2,30,15:56:29,21.821,21821
raceID843,driverID20,2,31,15:57:37,21.533,21533
raceID843,driverID4,2,32,15:59:39,21.251,21251
raceID843,driverID814,2,32,15:59:51,21.218,21218
raceID843,driverID13,2,33,16:01:04,21.168,21168
raceID843,driverID67,3,33,16:02:13,21.928,21928
raceID843,driverID816,2,34,16:05:10,22.802,22802
raceID843,driverID22,2,35,16:05:24,21.481,21481
raceID843,driverID815,2,36,16:06:55,23.397,23397
raceID843,driverID18,3,37,16:08:00,21.237,21237
raceID843,driverID808,2,37,16:08:34,22.005,22005
raceID843,driverID1,3,38,16:09:38,20.567,20567
raceID843,driverID3,3,39,16:11:19,20.720,20720
raceID843,driverID30,3,39,16:11:49,21.400,21400
raceID843,driverID17,3,40,16:13:29,21.091,21091
raceID843,driverID10,3,39,16:14:17,33.827,33827
raceID843,driverID5,2,40,16:14:27,21.890,21890
raceID843,driverID813,3,40,16:14:36,27.620,27620
raceID843,driverID15,2,42,16:18:14,22.260,22260
raceID843,driverID24,3,45,16:25:39,23.499,23499
raceID843,driverID16,3,47,16:26:24,28.708,28708
raceID843,driverID815,3,48,16:28:01,13.900,13900
raceID843,driverID815,4,50,16:31:39,28.845,28845
raceID844,driverID815,1,1,15:05:18,29.270,29270
raceID844,driverID30,1,2,15:06:35,30.182,30182
raceID844,driverID808,1,8,15:16:06,21.422,21422
raceID844,driverID13,1,9,15:17:37,22.022,22022
raceID844,driverID1,1,9,15:17:38,20.833,20833
raceID844,driverID67,1,9,15:17:47,21.769,21769
raceID844,driverID17,1,10,15:19:04,21.050,21050
raceID844,driverID4,1,10,15:19:05,21.308,21308
raceID844,driverID3,1,10,15:19:09,22.573,22573
raceID844,driverID2,1,10,15:19:16,22.300,22300
raceID844,driverID22,1,10,15:19:20,22.717,22717
raceID844,driverID16,1,10,15:19:22,21.649,21649
raceID844,driverID20,1,11,15:20:32,20.623,20623
raceID844,driverID814,1,11,15:21:00,20.775,20775
raceID844,driverID813,1,11,15:21:09,23.881,23881
raceID844,driverID18,1,13,15:23:57,21.368,21368
raceID844,driverID155,1,13,15:24:09,21.820,21820
raceID844,driverID153,1,13,15:24:25,22.713,22713
raceID844,driverID15,1,13,15:24:28,23.066,23066
raceID844,driverID30,2,14,15:26:02,20.907,20907
raceID844,driverID39,1,14,15:26:26,27.353,27353
raceID844,driverID5,1,15,15:27:42,22.854,22854
raceID844,driverID24,1,15,15:28:03,24.634,24634
raceID844,driverID815,2,16,15:29:30,22.895,22895
raceID844,driverID816,1,16,15:29:37,22.779,22779
raceID844,driverID24,2,16,15:30:57,56.611,56611
raceID844,driverID808,2,19,15:33:42,21.323,21323
raceID844,driverID1,2,20,15:35:09,21.075,21075
raceID844,driverID17,2,21,15:36:27,20.421,20421
raceID844,driverID3,2,22,15:38:24,20.927,20927
raceID844,driverID2,2,22,15:38:25,21.919,21919
raceID844,driverID4,2,23,15:39:35,21.732,21732
raceID844,driverID13,2,23,15:39:58,21.322,21322
raceID844,driverID67,2,23,15:40:07,22.128,22128
raceID844,driverID155,2,23,15:40:15,23.455,23455
raceID844,driverID22,2,24,15:41:43,22.868,22868
raceID844,driverID814,2,24,15:41:50,20.930,20930
raceID844,driverID20,2,25,15:42:31,20.112,20112
raceID844,driverID16,2,25,15:43:21,21.084,21084
raceID844,driverID813,2,25,15:43:41,22.555,22555
raceID844,driverID15,2,25,15:43:47,22.862,22862
raceID844,driverID18,2,26,15:44:37,22.639,22639
raceID844,driverID39,2,27,15:47:59,24.962,24962
raceID844,driverID153,2,29,15:49:46,21.826,21826
raceID844,driverID30,3,30,15:51:13,20.379,20379
raceID844,driverID5,2,31,15:53:27,21.633,21633
raceID844,driverID814,3,32,15:54:38,20.887,20887
raceID844,driverID815,3,32,15:54:42,22.365,22365
raceID844,driverID3,3,33,15:55:49,20.949,20949
raceID844,driverID1,3,34,15:57:04,35.688,35688
raceID844,driverID816,2,33,15:57:20,24.837,24837
raceID844,driverID808,3,34,15:57:21,21.838,21838
raceID844,driverID13,3,34,15:57:22,23.471,23471
raceID844,driverID17,3,35,15:58:20,20.843,20843
raceID844,driverID4,3,36,15:59:49,21.702,21702
raceID844,driverID2,3,36,16:00:31,20.872,20872
raceID844,driverID24,3,35,16:02:57,25.125,25125
raceID844,driverID155,3,38,16:03:58,22.456,22456
raceID844,driverID18,3,39,16:05:05,21.417,21417
raceID844,driverID153,3,39,16:05:31,21.986,21986
raceID844,driverID20,3,40,16:05:46,20.385,20385
raceID844,driverID15,3,39,16:06:10,22.219,22219
raceID844,driverID67,3,40,16:06:48,22.032,22032
raceID844,driverID22,3,40,16:07:01,21.687,21687
raceID844,driverID16,3,40,16:07:05,21.006,21006
raceID844,driverID24,4,37,16:07:22,43.603,43603
raceID844,driverID813,3,41,16:09:04,21.827,21827
raceID844,driverID815,4,42,16:10:21,21.715,21715
raceID844,driverID3,4,44,16:12:55,20.308,20308
raceID844,driverID814,4,44,16:13:28,21.403,21403
raceID844,driverID17,4,45,16:13:49,22.087,22087
raceID844,driverID808,4,45,16:14:37,21.662,21662
raceID844,driverID30,4,45,16:14:46,20.597,20597
raceID844,driverID4,4,46,16:15:17,21.379,21379
raceID844,driverID813,4,45,16:15:30,13.925,13925
raceID844,driverID1,4,46,16:15:51,22.041,22041
raceID844,driverID2,4,46,16:16:10,21.884,21884
raceID844,driverID13,4,46,16:16:13,26.685,26685
raceID844,driverID20,4,47,16:16:40,20.489,20489
raceID844,driverID39,3,45,16:17:26,24.474,24474
raceID844,driverID5,3,53,16:28:36,23.114,23114
raceID844,driverID153,4,55,16:30:31,21.931,21931
raceID845,driverID155,1,1,14:05:11,24.871,24871
raceID845,driverID815,1,7,14:14:14,23.592,23592
raceID845,driverID813,1,8,14:15:48,22.689,22689
raceID845,driverID20,1,9,14:16:54,20.253,20253
raceID845,driverID67,1,9,14:17:17,20.818,20818
raceID845,driverID4,1,10,14:18:23,20.567,20567
raceID845,driverID17,1,10,14:18:27,20.881,20881
raceID845,driverID30,1,10,14:18:43,20.084,20084
raceID845,driverID1,1,11,14:19:57,19.761,19761
raceID845,driverID808,1,11,14:20:14,21.856,21856
raceID845,driverID3,1,11,14:20:17,20.647,20647
raceID845,driverID13,1,11,14:20:19,20.800,20800
raceID845,driverID153,1,11,14:20:28,20.741,20741
raceID845,driverID22,1,11,14:20:48,29.936,29936
raceID845,driverID16,1,13,14:23:57,20.773,20773
raceID845,driverID18,1,14,14:24:51,20.015,20015
raceID845,driverID39,1,14,14:25:56,24.843,24843
raceID845,driverID814,1,15,14:26:40,20.070,20070
raceID845,driverID15,1,15,14:26:50,22.364,22364
raceID845,driverID5,1,16,14:28:30,21.019,21019
raceID845,driverID24,1,16,14:28:55,23.157,23157
raceID845,driverID10,1,16,14:29:00,22.744,22744
raceID845,driverID816,1,17,14:30:41,23.176,23176
raceID845,driverID20,2,18,14:30:44,19.887,19887
raceID845,driverID4,2,19,14:32:13,20.238,20238
raceID845,driverID17,2,19,14:32:16,20.079,20079
raceID845,driverID813,2,20,14:34:36,24.821,24821
raceID845,driverID13,2,21,14:35:51,21.635,21635
raceID845,driverID2,1,21,14:36:21,21.322,21322
raceID845,driverID1,2,23,14:38:08,20.235,20235
raceID845,driverID22,2,23,14:39:40,21.226,21226
raceID845,driverID153,2,24,14:40:47,20.872,20872
raceID845,driverID67,2,25,14:42:10,24.745,24745
raceID845,driverID155,2,25,14:42:46,21.128,21128
raceID845,driverID30,2,26,14:43:25,20.487,20487
raceID845,driverID808,2,26,14:43:33,24.232,24232
raceID845,driverID3,2,27,14:45:01,19.534,19534
raceID845,driverID4,3,29,14:47:26,20.738,20738
raceID845,driverID17,3,29,14:47:27,20.279,20279
raceID845,driverID5,2,28,14:47:28,20.807,20807
raceID845,driverID815,2,29,14:48:40,21.143,21143
raceID845,driverID15,2,29,14:48:41,21.723,21723
raceID845,driverID39,2,28,14:48:52,24.448,24448
raceID845,driverID18,2,30,14:49:06,20.763,20763
raceID845,driverID16,2,30,14:50:19,20.267,20267
raceID845,driverID814,2,32,14:53:02,20.126,20126
raceID845,driverID20,3,34,14:54:42,20.426,20426
raceID845,driverID1,3,35,14:56:14,20.473,20473
raceID845,driverID816,2,34,14:58:05,22.982,22982
raceID845,driverID22,3,35,14:58:09,20.650,20650
raceID845,driverID13,3,36,14:58:48,22.419,22419
raceID845,driverID813,3,36,14:59:14,21.574,21574
raceID845,driverID2,2,36,14:59:22,21.953,21953
raceID845,driverID153,3,36,14:59:25,21.019,21019
raceID845,driverID4,4,39,15:02:54,20.380,20380
raceID845,driverID10,2,38,15:03:54,21.632,21632
raceID845,driverID30,3,41,15:06:21,20.451,20451
raceID845,driverID808,3,41,15:06:36,21.739,21739
raceID845,driverID5,3,41,15:07:42,23.068,23068
raceID845,driverID3,3,42,15:07:53,20.395,20395
raceID845,driverID67,3,42,15:08:31,20.819,20819
raceID845,driverID15,3,43,15:10:27,23.001,23001
raceID845,driverID155,3,44,15:11:40,20.500,20500
raceID845,driverID17,4,47,15:14:50,19.984,19984
raceID845,driverID20,4,48,15:15:41,20.292,20292
raceID845,driverID815,3,47,15:16:00,21.829,21829
raceID845,driverID18,3,48,15:16:10,20.107,20107
raceID845,driverID1,4,49,15:17:11,20.988,20988
raceID845,driverID16,3,48,15:17:54,23.230,23230
raceID845,driverID39,3,47,15:19:38,24.298,24298
raceID845,driverID2,3,50,15:20:32,20.796,20796
raceID845,driverID153,4,50,15:21:09,23.143,23143
raceID845,driverID816,3,49,15:21:44,21.708,21708
raceID845,driverID814,3,51,15:22:03,20.573,20573
raceID845,driverID813,4,53,15:25:26,22.077,22077
raceID845,driverID10,3,53,15:27:29,21.170,21170
raceID845,driverID22,4,54,15:27:32,20.637,20637
raceID846,driverID30,1,12,14:19:30,35.084,35084
raceID846,driverID18,1,15,14:22:57,25.280,25280
raceID846,driverID3,1,15,14:23:33,25.189,25189
raceID846,driverID20,1,16,14:24:15,28.536,28536
raceID846,driverID17,1,16,14:24:32,37.735,37735
raceID846,driverID4,1,17,14:25:41,25.352,25352
raceID846,driverID5,1,19,14:29:21,26.477,26477
raceID846,driverID814,1,20,14:30:24,24.970,24970
raceID846,driverID1,1,22,14:33:00,31.445,31445
raceID846,driverID10,1,22,14:33:33,26.827,26827
raceID846,driverID15,1,24,14:36:13,25.595,25595
raceID846,driverID813,1,25,14:37:09,26.468,26468
raceID846,driverID13,1,26,14:38:20,26.615,26615
raceID846,driverID39,1,25,14:38:46,28.325,28325
raceID846,driverID814,2,27,14:40:23,19.360,19360
raceID846,driverID808,1,28,14:41:17,28.856,28856
raceID846,driverID153,1,29,14:43:07,25.907,25907
raceID846,driverID22,1,32,14:46:47,25.921,25921
raceID846,driverID18,2,33,14:46:57,26.421,26421
raceID846,driverID814,3,32,14:47:35,47.226,47226
raceID846,driverID2,1,33,14:48:15,25.851,25851
raceID846,driverID67,1,33,14:48:16,26.073,26073
raceID846,driverID4,2,34,14:48:45,31.382,31382
raceID846,driverID3,2,33,14:48:50,25.310,25310
raceID846,driverID24,1,32,14:49:02,28.298,28298
raceID846,driverID816,1,33,14:49:39,27.577,27577
raceID846,driverID155,1,34,14:49:49,28.642,28642
raceID846,driverID16,1,34,14:49:51,25.037,25037
raceID846,driverID39,2,33,14:51:08,39.917,39917
raceID846,driverID1,2,43,15:03:45,19.347,19347
raceID846,driverID15,2,46,15:09:08,26.065,26065
raceID846,driverID18,3,48,15:09:55,24.670,24670
raceID846,driverID1,3,49,15:12:04,26.977,26977
raceID846,driverID5,2,52,15:17:38,25.878,25878
raceID846,driverID3,3,53,15:18:33,25.116,25116
raceID846,driverID813,2,54,15:18:38,25.687,25687
raceID846,driverID17,2,55,15:19:56,26.269,26269
raceID846,driverID153,2,56,15:22:30,27.550,27550
raceID846,driverID67,2,62,15:30:24,25.045,25045
raceID846,driverID816,2,63,15:33:21,26.464,26464
raceID846,driverID16,2,68,15:37:52,27.879,27879
raceID846,driverID22,2,68,15:38:54,25.675,25675
raceID846,driverID2,2,69,15:40:13,26.281,26281
raceID847,driverID18,1,8,13:15:11,23.650,23650
raceID847,driverID24,1,9,13:17:25,27.202,27202
raceID847,driverID18,2,13,13:25:10,14.501,14501
raceID847,driverID22,1,15,13:28:31,23.305,23305
raceID847,driverID16,1,16,13:30:09,24.052,24052
raceID847,driverID4,1,17,13:31:21,23.893,23893
raceID847,driverID3,1,17,13:31:28,23.105,23105
raceID847,driverID813,1,17,13:31:45,23.571,23571
raceID847,driverID67,1,17,13:31:50,23.949,23949
raceID847,driverID816,1,17,13:32:07,24.143,24143
raceID847,driverID30,1,18,13:33:04,24.472,24472
raceID847,driverID4,2,19,13:34:54,26.348,26348
raceID847,driverID18,3,19,13:35:02,23.868,23868
raceID847,driverID3,2,19,13:35:10,22.986,22986
raceID847,driverID153,1,19,13:35:14,26.045,26045
raceID847,driverID22,2,19,13:35:21,25.066,25066
raceID847,driverID5,1,19,13:35:26,44.037,44037
raceID847,driverID15,1,19,13:35:28,51.684,51684
raceID847,driverID813,2,19,13:35:30,24.943,24943
raceID847,driverID20,1,20,13:36:13,23.872,23872
raceID847,driverID17,1,20,13:36:40,29.546,29546
raceID847,driverID67,2,20,13:37:27,24.649,24649
raceID847,driverID13,1,21,13:38:09,24.886,24886
raceID847,driverID30,2,21,13:38:51,24.196,24196
raceID847,driverID816,2,23,13:43:32,30.497,30497
raceID847,driverID816,3,33,16:07:00,24.655,24655
raceID847,driverID30,3,34,16:08:48,22.832,22832
raceID847,driverID16,2,34,16:08:49,22.923,22923
raceID847,driverID10,1,34,16:08:50,24.425,24425
raceID847,driverID22,3,34,16:08:51,24.684,24684
raceID847,driverID67,3,34,16:08:53,23.970,23970
raceID847,driverID2,1,35,16:10:18,23.113,23113
raceID847,driverID814,1,35,16:10:20,22.479,22479
raceID847,driverID18,4,35,16:10:22,23.589,23589
raceID847,driverID37,1,35,16:10:23,30.288,30288
raceID847,driverID153,2,35,16:10:26,24.863,24863
raceID847,driverID813,3,35,16:10:29,23.593,23593
raceID847,driverID24,2,35,16:10:48,34.897,34897
raceID847,driverID155,1,36,16:11:49,23.687,23687
raceID847,driverID13,2,36,16:11:50,22.742,22742
raceID847,driverID808,1,36,16:11:52,23.816,23816
raceID847,driverID17,2,36,16:11:53,22.402,22402
raceID847,driverID4,3,36,16:11:54,26.129,26129
raceID847,driverID3,3,36,16:11:57,22.735,22735
raceID847,driverID15,2,36,16:12:14,23.332,23332
raceID847,driverID816,4,36,16:12:15,14.538,14538
raceID847,driverID20,2,37,16:13:21,22.958,22958
raceID847,driverID39,1,37,16:14:01,29.115,29115
raceID847,driverID18,5,37,16:14:55,31.718,31718
raceID847,driverID814,2,43,16:24:38,28.630,28630
raceID847,driverID16,3,45,16:27:43,14.565,14565
raceID847,driverID16,4,49,16:33:51,32.449,32449
raceID847,driverID17,3,50,16:35:03,22.770,22770
raceID847,driverID22,4,50,16:35:12,23.059,23059
raceID847,driverID67,4,50,16:35:23,26.561,26561
raceID847,driverID814,3,50,16:35:33,14.538,14538
raceID847,driverID18,6,51,16:36:41,23.741,23741
raceID847,driverID153,3,51,16:36:45,23.338,23338
raceID847,driverID813,4,51,16:36:46,23.700,23700
raceID847,driverID10,2,51,16:37:16,25.079,25079
raceID847,driverID39,2,51,16:37:38,29.540,29540
raceID847,driverID30,4,52,16:37:50,22.869,22869
raceID847,driverID13,3,52,16:37:52,22.560,22560
raceID847,driverID2,2,52,16:37:57,23.364,23364
raceID847,driverID37,2,52,16:38:22,24.039,24039
raceID847,driverID15,3,52,16:38:45,25.140,25140
raceID847,driverID816,5,52,16:38:56,30.714,30714
raceID847,driverID20,3,53,16:39:07,22.526,22526
raceID847,driverID24,3,52,16:39:20,33.278,33278
raceID847,driverID155,2,53,16:39:22,24.618,24618
raceID847,driverID808,2,53,16:39:31,24.145,24145
raceID847,driverID3,4,53,16:39:36,22.702,22702
raceID847,driverID13,4,53,16:39:50,28.346,28346
raceID847,driverID814,4,53,16:40:04,23.129,23129
raceID847,driverID813,5,61,16:53:19,31.701,31701
raceID848,driverID813,1,10,14:22:02,21.301,21301
raceID848,driverID2,1,11,14:23:23,22.114,22114
raceID848,driverID22,1,11,14:23:27,21.163,21163
raceID848,driverID155,1,11,14:23:29,23.492,23492
raceID848,driverID1,1,12,14:24:49,20.340,20340
raceID848,driverID3,1,12,14:25:02,21.054,21054
raceID848,driverID16,1,12,14:25:09,20.676,20676
raceID848,driverID17,1,13,14:26:28,20.465,20465
raceID848,driverID20,1,14,14:28:11,21.006,21006
raceID848,driverID4,1,14,14:28:15,21.477,21477
raceID848,driverID18,1,14,14:28:31,20.997,20997
raceID848,driverID30,1,14,14:28:40,21.201,21201
raceID848,driverID814,1,14,14:28:51,20.567,20567
raceID848,driverID67,1,14,14:28:54,21.321,21321
raceID848,driverID5,1,14,14:29:11,23.241,23241
raceID848,driverID39,1,14,14:29:43,28.030,28030
raceID848,driverID13,1,15,14:30:07,20.718,20718
raceID848,driverID808,1,15,14:30:49,22.104,22104
raceID848,driverID30,2,15,14:30:59,30.665,30665
raceID848,driverID24,1,15,14:31:23,24.459,24459
raceID848,driverID10,1,17,14:34:56,21.900,21900
raceID848,driverID15,1,18,14:36:30,23.327,23327
raceID848,driverID816,1,18,14:36:56,21.943,21943
raceID848,driverID153,1,19,14:37:50,21.391,21391
raceID848,driverID1,2,24,14:46:06,21.035,21035
raceID848,driverID815,1,25,14:48:56,21.939,21939
raceID848,driverID67,2,26,14:50:28,20.460,20460
raceID848,driverID5,2,26,14:51:06,21.126,21126
raceID848,driverID2,2,27,14:52:04,22.285,22285
raceID848,driverID814,2,27,14:52:08,20.818,20818
raceID848,driverID808,2,27,14:52:26,21.168,21168
raceID848,driverID17,2,28,14:52:53,20.319,20319
raceID848,driverID16,2,28,14:53:47,20.286,20286
raceID848,driverID22,2,28,14:53:53,21.262,21262
raceID848,driverID813,2,28,14:54:30,21.805,21805
raceID848,driverID4,2,29,14:54:36,20.551,20551
raceID848,driverID24,2,28,14:55:33,22.766,22766
raceID848,driverID20,2,30,14:56:16,20.441,20441
raceID848,driverID18,2,30,14:56:46,20.325,20325
raceID848,driverID3,2,30,14:57:07,23.547,23547
raceID848,driverID39,2,29,14:58:17,24.675,24675
raceID848,driverID13,2,31,14:58:23,25.537,25537
raceID848,driverID30,3,31,14:59:40,21.168,21168
raceID848,driverID155,2,33,15:03:14,20.545,20545
raceID848,driverID15,2,34,15:05:36,22.131,22131
raceID848,driverID816,2,37,15:11:48,22.250,22250
raceID848,driverID808,3,39,15:13:41,21.105,21105
raceID848,driverID2,3,40,15:15:10,21.472,21472
raceID848,driverID22,3,40,15:15:16,21.286,21286
raceID848,driverID17,3,42,15:17:11,20.367,20367
raceID848,driverID1,3,42,15:17:41,20.212,20212
raceID848,driverID153,2,42,15:18:33,21.103,21103
raceID848,driverID5,3,42,15:19:57,22.632,22632
raceID848,driverID16,3,43,15:20:21,21.036,21036
raceID848,driverID10,2,42,15:20:26,22.030,22030
raceID848,driverID814,3,44,15:22:18,21.069,21069
raceID848,driverID4,3,45,15:22:21,20.136,20136
raceID848,driverID24,3,43,15:23:02,22.235,22235
raceID848,driverID813,3,44,15:23:06,21.490,21490
raceID848,driverID3,3,45,15:23:36,20.896,20896
raceID848,driverID67,3,45,15:24:07,20.995,20995
raceID848,driverID20,3,47,15:25:39,20.331,20331
raceID848,driverID39,3,44,15:26:13,26.059,26059
raceID848,driverID13,3,48,15:28:09,20.404,20404
raceID848,driverID18,3,48,15:28:21,20.479,20479
raceID849,driverID30,1,9,13:20:38,30.242,30242
raceID849,driverID2,1,10,13:22:37,24.716,24716
raceID849,driverID18,1,11,13:24:05,25.070,25070
raceID849,driverID16,1,11,13:24:13,25.737,25737
raceID849,driverID155,1,11,13:24:19,28.448,28448
raceID849,driverID813,1,11,13:24:27,26.238,26238
raceID849,driverID67,1,11,13:24:30,26.279,26279
raceID849,driverID808,1,11,13:24:37,24.880,24880
raceID849,driverID22,1,11,13:24:38,25.860,25860
raceID849,driverID10,1,11,13:24:52,25.416,25416
raceID849,driverID24,1,11,13:25:12,26.643,26643
raceID849,driverID816,1,11,13:25:14,28.742,28742
raceID849,driverID17,1,12,13:25:41,23.973,23973
